date,question,text,tweetid,userid,username
 Wed Dec 05 14:44:29 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @DadyChery: #Climate Change: #Hurricanes & #Typhoons Kill Mainly the Poor http://t.co/hY2YH07a #Haiti #Philippines #Sandy #Bopha  ...,2.76E17,934060710, EmissaryRobin
 Wed Dec 05 14:45:05 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Thoughts and Prayers to the people in the Philippineshttp://t.co/KOud42QF http://t.co/VbXhS2zL #Bopha,2.76E17,25019532, jbernos42
 Wed Dec 05 14:45:34 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Typhoon kills hundreds in the #Philippines. #Bopha  http://t.co/m4DQ0oA7,2.76E17,320877434, seasangJ
 Wed Dec 05 14:48:51 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @UnoNoticias: Sube a mÃ¡s de 200 los muertos por tifÃ_n #Bopha en Filipinas http://t.co/IHqcoUga hay decenas de reportes de desaparecidos.,2.76E17,456297199, Swimmer_IT
 Wed Dec 05 14:46:25 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Amanecer en #Bopha... ahÃ_ tienen hipocritas. http://t.co/APxUah1j,2.76E17,82116357, madrobyo
 Wed Dec 05 14:47:37 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Watch the December 5 2012 #RapplerNewscast on demand! http://t.co/f050XFhP Watch #PabloPH & #Maguindanao massacre updates,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 14:48:01 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @TourismPinas: #ReliefPH: How to Help #PabloPH http://t.co/qwiDTeaF,2.76E17,226619342, jejemontebon
 Wed Dec 05 14:48:33 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @seasangJ: #Typhoon kills hundreds in the #Philippines. #Bopha  http://t.co/m4DQ0oA7,2.76E17,253185908, Tuigen
 Wed Dec 05 14:49:54 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @BBCWorld: The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/gMv331P4,2.76E17,42510072, PKGM
 Wed Dec 05 14:49:53 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Inaasahan pang tatagal sa loob ng PAR ang Bagyong #PabloPH dahil bumagal ang kilos nito. Panoorin ang ulat ni... http://t.co/P9FgHJ0E,2.76E17,121434236, Manindigan
 Wed Dec 05 14:48:40 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/adkdq4k4,2.76E17,742143, BBCWorld
 Wed Dec 05 14:51:49 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Prayers â€œ@BBCWorld: The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/rq7aK90Jâ€ù,2.76E17,349167482, LMPiotrowicz
 Wed Dec 05 14:51:54 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, How can you help our brothers and sisters ravaged by typhoon Pablo? Click on this link --> http://t.co/DN3vPSqW #PabloPH #tabangMindanao,2.76E17,515147174, SerbisyongKoko
 Wed Dec 05 14:51:23 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, VÃ_deo: ImÃ¡genes de la catÃ¡strofe causada por el TifÃ_n #Pablo (#Bopha) en Filipinas Reportan 283 muertos -asenav3 http://t.co/f2ecaoJw,2.76E17,136763692, chematierra
 Wed Dec 05 14:51:58 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @SerbisyongKoko: How can you help our brothers and sisters ravaged by typhoon Pablo? Click on this link --> http://t.co/DN3vPSqW # ...,2.76E17,358268526, Koko_Pimentel
 Wed Dec 05 14:52:40 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @rapplerdotcom: On the #RapplerNewscast: Pres. Aquino says search and rescue priority after #PabloPH. Read: http://t.co/Mq3tvq5S,2.76E17,78506582, itsmarieaquino
 Wed Dec 05 14:52:45 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ANCALES Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/lxkvWMCn,2.76E17,18723652, iamshyr
 Wed Dec 05 14:53:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Philippines: #Bopha fait au moins 239 morts http://t.co/W4MerSIb,2.76E17,55009880, CanoeNouvelles
 Wed Dec 05 14:53:46 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Nice ka Bagyong Pablo! It's not working nemoreeeee _Ÿ˜ª Zzzz #BagyongPablo #PabloPH http://t.co/WcQHAjoZ,2.76E17,243588047, JaycBatchar
 Wed Dec 05 14:55:09 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @BBCWorld The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/YPUe4pJv,2.76E17,443626562, bobbyedegbo
 Wed Dec 05 14:56:33 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, The death toll from the powerful Typhoon #Bopha in the Philippines continues to rise. In pictures http://t.co/BLANNVgQ,2.76E17,291654043, mherxox
 Wed Dec 05 15:00:59 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, VIDEO: Typhoon #Bopha: Severe flooding in #Philippines as death toll rises http://t.co/314Gm52a,2.76E17,591334956, AnonRRD
 Wed Dec 05 15:01:50 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @iRescate: #Filipinas lanza web para informar tifÃ_n Pablo y Google crea Google Map http://t.co/7tx5yW0m #PabloPH #smem,2.76E17,296752580, MariaLuisaMoreo
 Wed Dec 05 15:01:03 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, CATEEL DAVAO ORIENTAL badly needs clothing food bottled water medicines and other basic needs #PabloPH #HelpCateel http://t.co/gjdwyi79,2.76E17,10781252, highreaching
 Wed Dec 05 15:03:17 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ANCALES: ANC's #PabloPH YouTube playlist (34 videos so far) http://t.co/y88ptH4h,2.76E17,85356106, marksmithcute
 Wed Dec 05 15:03:14 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, via  @joosttadema: Meer (schokkende) foto's en info in NL : http://t.co/nQfIWJES  #tyfoon #bopha #sneeuwinperspectief,2.76E17,28809370, RaymondKlaassen
 Wed Dec 05 15:03:24 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ANCALES: ANC's #PabloPH YouTube playlist (34 videos so far) http://t.co/aEXZyaZH,2.76E17,48637059, franz_fms
 Wed Dec 05 15:04:53 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Educating the OPC ICC on building in the flood hazard zo... http://t.co/AqPDGcjm #Pabloph #Bophaph #Philippines #Davao via @georgesschuster,2.76E17,381159056, rightnowio_feed
 Wed Dec 05 15:03:45 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @iRescate: #Filipinas lanza web para informar tifÃ_n Pablo y Google crea Google Map http://t.co/4153EMpt #PabloPH,2.76E17,200935622, LuisSerranoR
 Wed Dec 05 15:04:02 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, ulan kaau #pablo #bopha http://t.co/5etEcTym,2.76E17,144762622, odrauden
 Wed Dec 05 15:04:30 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @MetroUK: Typhoon in Phillippines that caused flash flooding and landslides kills over 200 people http://t.co/7rOJBltG,2.76E17,108353314, DucatistaDad
 Wed Dec 05 15:05:12 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, FOTOS: tifÃ_n #Bopha / #Pablo deja cientos de muertos en Filipinas http://t.co/DHbKv7Qj #latism,2.76E17,384521498, CRSnoticias
 Wed Dec 05 15:05:35 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @CRSnoticias: FOTOS: tifÃ_n #Bopha / #Pablo deja cientos de muertos en Filipinas http://t.co/DHbKv7Qj #latism,2.76E17,261542936, soriasandra2011
 Wed Dec 05 15:07:16 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, VIDEO: DSWD: We need children's clothes mats blankets #reliefPH http://t.co/wooeDQEZ,2.76E17,44728980, ANCALERTS
 Wed Dec 05 15:06:19 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @rightnowio_feed: Educating the OPC ICC on building in the flood hazard zo... http://t.co/AqPDGcjm #Pabloph #Bophaph #Philippines #Da ...,2.76E17,873530275, riomakora
 Wed Dec 05 15:06:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Pray for em @BBCWorld: The death toll from the powerful Typhoon #Bopha in the Philippines cont to rise. In pictures http://t.co/c9X6uJd1,2.76E17,63972714, limaymay
 Wed Dec 05 15:10:22 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," #PabloPH ""@ANCALES: VIDEO: DSWD: We need children's clothes mats blankets #reliefPH http://t.co/zhhcaVgI""",2.76E17,13610482, kulturangewan
 Wed Dec 05 15:10:42 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Pictures: Typhoon #Bopha / #Pablo hits Philippines http://t.co/aWVKn3jU @CatholicRelief teams weigh damage  http://t.co/zzagngpj #latism,2.76E17,20478579, AlsyAcevedo
 Wed Dec 05 15:10:54 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Digital Humanitarian Response to #Typhoon #PabloPh in #Philippines (using @Crowdflower) http://t.co/BSlyeWks #smem,2.76E17,16895951, PatrickMeier
 Wed Dec 05 15:11:07 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, The death toll from the powerfulTyphoon #Bopha in the Philippines continues to rise. In pictures http://t.co/ZaG0XyJc SMDMgz,2.76E17,140530850, EndtimeSigns8
 Wed Dec 05 15:11:45 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, El #tifon '#Bopha' deja al menos 274 muertos y 218.000 desplazados en #Filipinas http://t.co/Sq96clZZ,2.76E17,586719909, LaEstacion1013
 Wed Dec 05 15:13:44 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," El tifÃ_n ""#Bopha"" deja al menos 274 muertos y 218.000 desplazados en #Filipinas http://t.co/0Z2z2GWz",2.76E17,88536513, superstereo981
 Wed Dec 05 15:11:45 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, El #tifon '#Bopha' deja al menos 274 muertos y 218.000 desplazados en #Filipinas http://t.co/y0OuWexe,2.76E17,556312197, Teleradio1350AM
 Wed Dec 05 15:13:36 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Het dodental als gevolg van de tyoon op de #Filipijnen gaat richting de 300. http://t.co/LBp6pYdb #Tyfoon #Bopha,2.76E17,193024585, AzieTijger
 Wed Dec 05 15:15:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, For those asking how you can help check local community efforts. Or try Sagip Kapamilya: http://t.co/52Ja20jM  @jeffcanoy #PabloPH,2.76E17,23927822, RaineMusing
 Wed Dec 05 15:14:41 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Yes! Water! #CDO #PabloPH http://t.co/kjOPdbZY,2.76E17,76357295, roycearellano
